
C:\Users\Bryce\Documents\ImageData\build\Debug>cmake --build .. 
Microsoft (R) Build Engine version 16.4.0+e901037fe for .NET Framework
Copyright (C) Microsoft Corporation. All rights reserved.

  common.vcxproj -> C:\Users\Bryce\Documents\ImageData\build\openal-soft\Debug\common.lib
  OpenAL.vcxproj -> C:\Users\Bryce\Documents\ImageData\build\openal-soft\Debug\OpenAL32.dll
  AudioPlayer.cpp
  PI.vcxproj -> C:\Users\Bryce\Documents\ImageData\build\Debug\PI.exe
  ex-common.vcxproj -> C:\Users\Bryce\Documents\ImageData\build\openal-soft\Debug\ex-common.lib
  alrecord.vcxproj -> C:\Users\Bryce\Documents\ImageData\build\openal-soft\Debug\alrecord.exe
  altonegen.vcxproj -> C:\Users\Bryce\Documents\ImageData\build\openal-soft\Debug\altonegen.exe
  openal-info.vcxproj -> C:\Users\Bryce\Documents\ImageData\build\openal-soft\Debug\openal-info.exe

C:\Users\Bryce\Documents\ImageData\build\Debug>.\PI.exe
128 128
5.51724
189,2798
190,1590
191,324
192,-981
193,-2309
194,-3640
195,-4955
196,-6236
197,-7464
198,-8622
199,-9692
200,-10659
201,-11508
202,-12225
203,-12799
204,-13218
205,-13475
206,-13562
207,-13474
208,-13209
209,-12766
210,-12145
211,-11349
212,-10385
213,-9257
214,-7976
215,-6551
216,-4995
217,-3322
218,-1546
219,316
220,2248
221,4232
222,6248
223,8279
224,10304
225,12305
226,14262
227,16158
228,17974
229,19693
230,21299
231,22778
232,24116
233,25301
234,26323
235,27173
236,27845
237,28333
238,28636
239,28751
240,28681
241,28429
242,28000
243,27401
244,26640
245,25729
246,24679
247,23505
248,22221
249,20843
250,19389
251,17876
252,16322
253,14747
254,13170
255,11608
256,10081
257,8607
258,7203
259,5886
260,4671
261,3572
262,2603
263,1774
264,1095
265,574
266,218
267,29
268,11
269,163
270,484
271,969
272,1613
273,2408
274,3345
275,4413
276,5599
277,6888
278,8267
279,9717
280,11223
281,12766
282,14327
283,15888
284,17430
285,18934
286,20382
287,21756
288,23039
289,24214
290,25267
291,26184
292,26952
293,27562
294,28002
295,28268
296,28352
297,28252
298,27967
299,27496
300,26842
301,26011
302,25008
303,23841
304,22522
305,21060
306,19470
307,17767
308,15965
309,14083
310,12137
311,10145
312,8128
313,6103
314,4090
315,2107
316,174
317,-1691
318,-3473
319,-5155
320,-6721
321,-8158
322,-9454
323,-10598
324,-11582
325,-12397
326,-13040
327,-13506
328,-13796
329,-13908
330,-13847
331,-13616
332,-13223
333,-12676
334,-11984
335,-11160
336,-10217
337,-9169
338,-8033
339,-6824
340,-5560
341,-4259
342,-2940
343,-1622
344,-322
345,939
346,2147
347,3281
348,4327
349,5268
350,6090
351,6781
352,7329
353,7725
354,7959
355,8027
356,7924
357,7648
358,7198
359,6576
360,5785
361,4832
362,3724
363,2469
364,1079
365,-432
366,-2054
367,-3768
368,-5561
369,-7413
370,-9307
371,-11225
372,-13148
373,-15057
374,-16933
375,-18757
376,-20511
377,-22179
378,-23743
379,-25188
380,-26500
381,-27667
382,-28676
383,-29519
384,-30188
385,-30677
386,-30981
387,-31099
388,-31031
389,-30779
390,-30347
391,-29740
392,-28967
393,-28036
394,-26960
395,-25749
396,-24420
397,-22986
398,-21465
399,-19873
400,-18228
401,-16550
402,-14856
403,-13165
404,-11497
405,-9868
406,-8298
407,-6803
408,-5400
409,-4102
410,-2924
411,-1879
412,-976
413,-226
414,365
415,792
416,1051
417,1141
418,1062
419,817
420,409
421,-153
422,-864
423,-1712
424,-2687
425,-3775
426,-4962
427,-6233
428,-7571
429,-8959
430,-10378
431,-11811
432,-13239
433,-14643
434,-16005
435,-17307
436,-18532
437,-19663
438,-20684
439,-21581
440,-22341
441,-22952
442,-23405
443,-23690
444,-23802
445,-23736
446,-23489
447,-23061
448,-22453
449,-21667
450,-20710
451,-19589
452,-18311
453,-16888
454,-15333
455,-13658
456,-11878
457,-10010
458,-8070
459,-6077
460,-4048
461,-2003
462,39
463,2061
464,4043
465,5967
466,7815
467,9572
468,11221
469,12747
470,14139
471,15383
472,16472
473,17395
474,18147
475,18723
476,19121
477,19341
478,19383
479,19252
480,18952
481,18490
482,17876
483,17120
484,16235
485,15233
486,14130
487,12941
488,11684
489,10376
490,9034
491,7679
492,6326
493,4997
494,3707
495,2476
496,1319
497,253
498,-706
499,-1547
500,-2256
501,-2823
502,-3238
503,-3494
504,-3586
505,-3510
506,-3265
507,-2850
508,-2268
509,-1524
510,-623
511,426
512,1615
513,2931
514,4363
515,5895
516,7513
517,9199
518,10937
519,12709
520,14497
521,16281
522,18043
523,19765
524,21428
525,23015
526,24509
527,25894
528,27155
529,28279
530,29254
531,30069
532,30716
533,31188
534,31478
535,31586
536,31508
537,31246
538,30802
539,30182
540,29391
541,28438
542,27334
543,26088
544,24716
545,23230
546,21648
547,19984
548,18258
549,16486
550,14687
551,12881
552,11084
553,9317
554,7597
555,5941
556,4366
557,2888
558,1520
559,278
560,-828
561,-1789
562,-2596
563,-3241
564,-3721
565,-4032
566,-4174
567,-4148
568,-3956
569,-3604
570,-3099
571,-2449
572,-1664
573,-756
574,260
575,1372
576,2563
577,3817
578,5117
579,6444
580,7781
581,9109
582,10409
583,11664
584,12856
585,13969
586,14985
587,15891
588,16672
589,17316
590,17811
591,18150
592,18323
593,18326
594,18154
595,17806
596,17282
597,16582
598,15713
599,14678
600,13487
601,12148
602,10672
603,9072
604,7361
605,5556
606,3672
607,1727
608,-262
609,-2276
610,-4298
611,-6308
612,-8287
613,-10218
614,-12082
615,-13862
616,-15543
617,-17109
618,-18546
619,-19843
620,-20987
621,-21971
622,-22786
623,-23427
624,-23890
625,-24173
626,-24277
627,-24204
628,-23957
629,-23543
630,-22969
631,-22245
632,-21382
633,-20393
634,-19291
635,-18092
636,-16811
637,-15465
638,-14073
639,-12652
640,-11221
641,-9798
642,-8400
643,-7047
644,-5755
645,-4540
646,-3419
647,-2405
648,-1512
649,-751
650,-133
651,333
652,643
653,790
654,771
655,586
656,235
657,-277
658,-948
659,-1771
660,-2737
661,-3835
662,-5055
663,-6383
664,-7805
665,-9304
666,-10866
667,-12472
668,-14105
669,-15746
670,-17376
671,-18979
672,-20535
673,-22026
674,-23436
675,-24749
676,-25948
677,-27020
678,-27952
679,-28733
680,-29353
681,-29804
682,-30080
683,-30176
684,-30091
685,-29823
686,-29374
687,-28748
688,-27949
689,-26986
690,-25866
691,-24601
692,-23202
693,-21683
694,-20059
695,-18346
696,-16560
697,-14720
698,-12842
699,-10946
700,-9049
701,-7172
702,-5331
703,-3544
704,-1829
705,-201
706,1323
707,2731
708,4010
709,5148
710,6136
711,6967
712,7635
713,8134
714,8464
715,8624
716,8616
717,8443
718,8111
719,7628
720,7001
721,6243
722,5365
723,4380
724,3304
725,2152
726,942
727,-310
728,-1587
729,-2870
730,-4140
731,-5380
732,-6572
733,-7699
734,-8744
735,-9692
736,-10529
737,-11240
738,-11815
739,-12243
740,-12516
741,-12626
742,-12569
743,-12341
744,-11942
745,-11371
746,-10632
747,-9728
748,-8667
749,-7457
750,-6107
751,-4629
752,-3036
753,-1341
754,438
755,2287
756,4188
757,6124
758,8075
759,10024
760,11952
761,13840
762,15672
763,17429
764,19095
765,20654
766,22092
767,23396
768,24554
769,25555
770,26392
771,27058
772,27548
773,27858
774,27988
775,27939
776,27713
777,27315
778,26752
779,26032
780,25166
781,24164
782,23039
783,21806
784,20481
785,19079
786,17617
787,16114
788,14588
789,13055
790,11536
791,10048
792,8607
793,7232
794,5938
795,4740
796,3653
797,2688
798,1858
799,1170
800,635
801,256
802,39
803,-12
804,98
805,373
806,806
807,1394
808,2129
809,3003
810,4004
811,5120
812,6339
813,7646
814,9026
815,10460
816,11934
817,13428
818,14924
819,16405
820,17852
821,19248
822,20575
823,21816
824,22957
825,23982
826,24877
827,25631
828,26234
829,26675
830,26948
831,27048
832,26970
833,26714
834,26279
835,25667
836,24883
837,23933
838,22825
839,21567
840,20171
841,18649
842,17016
843,15286
844,13476
845,11602
846,9682
847,7734
848,5777
849,3828
850,1907
851,31
852,-1783
853,-3518
854,-5158
855,-6689
856,-8097
857,-9370
858,-10499
859,-11473
860,-12286
861,-12933
862,-13410
863,-13716
864,-13851
865,-13817
866,-13620
867,-13264
868,-12758
869,-12111
870,-11335
871,-10441
872,-9444
873,-8359
874,-7201
875,-5988
876,-4736
877,-3464
878,-2189
879,-930
880,296
881,1472
882,2580
883,3606
884,4533
885,5348
886,6038
887,6592
888,7000
889,7255
890,7350
891,7281
892,7045
893,6642
894,6072
895,5340
896,4451
897,3410
898,2228
899,914
900,-520
901,-2061
902,-3694
903,-5404
904,-7175
905,-8989
906,-10828
907,-12674
908,-14509
909,-16315
910,-18073
911,-19767
912,-21380
913,-22894
914,-24297
915,-25573
916,-26710
917,-27697
918,-28524
919,-29185
920,-29672
921,-29983
922,-30114
923,-30065
924,-29838
925,-29437
926,-28866
927,-28134
928,-27248
929,-26220
930,-25061
931,-23785
932,-22406
933,-20940
934,-19404
935,-17815
936,-16189
937,-14547
938,-12905
939,-11281
940,-9694
941,-8160
942,-6696
943,-5319
944,-4041
945,-2877
946,-1839
947,-938
948,-182
949,421
950,867
951,1151
952,1272
953,1229
954,1026
955,665
956,154
957,-501
958,-1291
959,-2204
960,-3229
961,-4352
962,-5557
963,-6830
964,-8154
965,-9511
966,-10884
967,-12255
968,-13606
969,-14919
970,-16177
971,-17363
972,-18461
973,-19455
974,-20332
975,-21079
976,-21685
977,-22139
978,-22433
979,-22561
980,-22518
981,-22301
982,-21910
983,-21344
984,-20608
985,-19706
986,-18643
987,-17430
988,-16075
989,-14590
990,-12989
991,-11284
992,-9492
993,-7629
994,-5712
995,-3758
996,-1786
997,186
998,2140
999,4059
1000,5924
1001,7718
1002,9426
1003,11032
1004,12522
1005,13883
1006,15104
1007,16175
1008,17088
1009,17836
1010,18416
1011,18823
1012,19058
1013,19122
1014,19017
1015,18748
1016,18323
1017,17749
1018,17036
1019,16196
1020,15241
1021,14187
1022,13048
1023,11839
1024,10579
1025,9284
1026,7972
1027,6661
1028,5369
1029,4112
1030,2909
1031,1775
1032,727
1033,-221
1034,-1057
1035,-1768
1036,-2343
1037,-2773
1038,-3051
1039,-3172
1040,-3131
1041,-2927
1042,-2560
1043,-2031
1044,-1345
1045,-508
1046,474
1047,1592
1048,2834
1049,4189
1050,5643
1051,7182
1052,8790
1053,10450
1054,12145
1055,13857
1056,15569
1057,17262
1058,18919
1059,20522
1060,22054
1061,23499
1062,24841
1063,26065
1064,27159
1065,28111
1066,28910
1067,29548
1068,30018
1069,30314
1070,30434
1071,30375
1072,30138
1073,29726
1074,29143
1075,28394
1076,27488
1077,26434
1078,25243
1079,23927
1080,22500
1081,20977
1082,19374
1083,17707
1084,15995
1085,14254
1086,12502
1087,10758
1088,9040
1089,7364
1090,5748
1091,4208
1092,2758
1093,1415
1094,189
1095,-906
1096,-1863
1097,-2671
1098,-3325
1099,-3820
1100,-4152
1101,-4320
1102,-4326
1103,-4172
1104,-3863
1105,-3404
1106,-2804
1107,-2073
1108,-1221
1109,-261
1110,791
1111,1924
1112,3120
1113,4362
1114,5634
1115,6918
1116,8195
1117,9450
1118,10663
1119,11819
1120,12900
1121,13892
1122,14779
1123,15547
1124,16186
1125,16683
1126,17030
1127,17220
1128,17245
1129,17104
1130,16792
1131,16310
1132,15660
1133,14846
1134,13871
1135,12744
1136,11474
1137,10070
1138,8545
1139,6912
1140,5185
1141,3381
1142,1514
1143,-396
1144,-2334
1145,-4281
1146,-6219
1147,-8130
1148,-9997
1149,-11802
1150,-13528
1151,-15160
1152,-16683
1153,-18085
1154,-19351
1155,-20473
1156,-21440
1157,-22245
1158,-22883
1159,-23350
1160,-23644
1161,-23764
1162,-23713
1163,-23493
1164,-23111
1165,-22574
1166,-21890
1167,-21071
1168,-20127
1169,-19073
1170,-17922
1171,-16690
1172,-15393
1173,-14048
1174,-12673
1175,-11285
1176,-9902
1177,-8542
1178,-7221
1179,-5956
1180,-4764
1181,-3659
1182,-2656
1183,-1768
1184,-1005
1185,-378
1186,103
1187,434
1188,609
1189,625
1190,481
1191,176
1192,-285
1193,-900
1194,-1661
1195,-2562
1196,-3593
1197,-4742
1198,-5997
1199,-7345
1200,-8770
1201,-10258
1202,-11791
1203,-13352
1204,-14923
1205,-16488
1206,-18028
1207,-19526
1208,-20964
1209,-22326
1210,-23596
1211,-24760
1212,-25803
1213,-26712
1214,-27478
1215,-28089
1216,-28539
1217,-28821
1218,-28931
1219,-28865
1220,-28624
1221,-28208
1222,-27620
1223,-26865
1224,-25950
1225,-24884
1226,-23676
1227,-22337
1228,-20880
1229,-19320
1230,-17672
1231,-15952
1232,-14176
1233,-12362
1234,-10528
1235,-8691
1236,-6869
1237,-5081
1238,-3342
1239,-1671
1240,-81
1241,1410
1242,2791
1243,4050
1244,5174
1245,6154
1246,6984
1247,7656
1248,8167
1249,8515
1250,8698
1251,8718
1252,8579
1253,8285
1254,7844
1255,7264
1256,6554
1257,5726
1258,4794
1259,3772
1260,2673
1261,1515
1262,314
1263,-913
1264,-2148
1265,-3375
1266,-4575
1267,-5732
1268,-6829
1269,-7849
1270,-8779
1271,-9603
1272,-10308
1273,-10884
1274,-11320
1275,-11607
1276,-11739
1277,-11710
1278,-11517
1279,-11159
1280,-10636
1281,-9950
1282,-9105
1283,-8108
1284,-6965
1285,-5687
1286,-4284
1287,-2767
1288,-1152
1289,547
1290,2317
1291,4138
1292,5995
1293,7870
1294,9745
1295,11602
1296,13424
1297,15193
1298,16892
1299,18506
1300,20018
1301,21416
1302,22686
1303,23817
1304,24798
1305,25622
1306,26281
1307,26771
1308,27088
1309,27231
1310,27201
1311,26999
1312,26632
1313,26104
1314,25423
1315,24599
1316,23642
1317,22565
1318,21382
1319,20107
1320,18756
1321,17344
1322,15890
1323,14411
1324,12924
1325,11446
1326,9995
1327,8588
1328,7242
1329,5972
1330,4792
1331,3717
1332,2758
1333,1927
1334,1233
1335,684
1336,286
1337,43
1338,-41
1339,32
1340,263
1341,648
1342,1183
1343,1861
1344,2674
1345,3611
1346,4662
1347,5814
1348,7052
1349,8363
1350,9730
1351,11136
1352,12565
1353,13999
1354,15421
1355,16813
1356,18159
1357,19440
1358,20642
1359,21748
1360,22745
1361,23619
1362,24359
1363,24954
1364,25395
1365,25676
1366,25789
1367,25732
1368,25504
1369,25103
1370,24531
1371,23793
1372,22894
1373,21841
1374,20643
1375,19310
1376,17854
1377,16289
1378,14628
1379,12888
1380,11084
1381,9234
1382,7354
1383,5462
1384,3577
1385,1715
1386,-104
1387,-1867
1388,-3556
1389,-5155
1390,-6651
1391,-8030
1392,-9280
1393,-10392
1394,-11356
1395,-12165
1396,-12815
1397,-13300
1398,-13621
1399,-13777
1400,-13769
1401,-13602
1402,-13282
1403,-12815
1404,-12211
1405,-11479
1406,-10633
1407,-9685
1408,-8649
1409,-7541
1410,-6376
1411,-5172
1412,-3945
1413,-2712
1414,-1492
1415,-300
1416,844
1417,1927
1418,2932
1419,3845
1420,4652
1421,5340
1422,5899
1423,6319
1424,6592
1425,6712
1426,6675
1427,6477
1428,6118
1429,5599
1430,4922
1431,4093
1432,3118
1433,2004
1434,762
1435,-596
1436,-2060
1437,-3615
1438,-5247
1439,-6938
1440,-8674
1441,-10437
1442,-12209
1443,-13972
1444,-15710
1445,-17405
1446,-19040
1447,-20599
1448,-22066
1449,-23426
1450,-24666
1451,-25774
1452,-26738
1453,-27550
1454,-28202
1455,-28688
1456,-29003
1457,-29146
1458,-29115
1459,-28912
1460,-28540
1461,-28004
1462,-27311
1463,-26468
1464,-25487
1465,-24377
1466,-23153
1467,-21827
1468,-20415
1469,-18933
1470,-17397
1471,-15824
1472,-14231
1473,-12637
1474,-11057
1475,-9511
1476,-8013
1477,-6581
1478,-5229
1479,-3972
1480,-2823
1481,-1794
1482,-895
1483,-135
1484,478
1485,941
1486,1247
1487,1397
1488,1388
1489,1224
1490,908
1491,445
1492,-157
1493,-892
1494,-1747
1495,-2711
1496,-3772
1497,-4916
1498,-6127
1499,-7389
1500,-8686
1501,-10001
1502,-11317
1503,-12616
1504,-13882
1505,-15097
1506,-16245
1507,-17311
1508,-18280
1509,-19137
1510,-19871
1511,-20471
1512,-20925
1513,-21227
1514,-21370
1515,-21349
1516,-21160
1517,-20803
1518,-20279
1519,-19590
1520,-18739
1521,-17734
1522,-16582
1523,-15293
1524,-13876
1525,-12345
1526,-10714
1527,-8995
1528,-7206
1529,-5363
1530,-3482
1531,-1581
1532,322
1533,2211
1534,4068
1535,5875
1536,7616
1537,9276
1538,10840
1539,12293
1540,13624
1541,14821
1542,15874
1543,16776
1544,17520
1545,18101
1546,18516
1547,18765
1548,18848
1549,18768
1550,18529
1551,18137
1552,17601
1553,16929
1554,16132
1555,15224
1556,14216
1557,13124
1558,11963
1559,10749
1560,9499
1561,8230
1562,6959
1563,5703
1564,4479
1565,3304
1566,2193
1567,1162
1568,225
1569,-604
1570,-1315
1571,-1897
1572,-2340
1573,-2639
1574,-2786
1575,-2778
1576,-2613
1577,-2291
1578,-1813
1579,-1182
1580,-405
1581,512
1582,1562
1583,2734
1584,4016
1585,5396
1586,6859
1587,8390
1588,9975
1589,11596
1590,13236
1591,14878
1592,16504
1593,18099
1594,19643
1595,21122
1596,22518
1597,23818
1598,25006
1599,26070
1600,26999
1601,27782
1602,28411
1603,28879
1604,29180
1605,29310
1606,29270
1607,29057
1608,28675
1609,28127
1610,27419
1611,26557
1612,25552
1613,24413
1614,23151
1615,21781
1616,20316
1617,18771
1618,17163
1619,15508
1620,13823
1621,12126
1622,10433
1623,8763
1624,7131
1625,5554
1626,4049
1627,2629
1628,1309
1629,101
1630,-982
1631,-1932
1632,-2741
1633,-3402
1634,-3910
1635,-4261
1636,-4454
1637,-4490
1638,-4371
1639,-4102
1640,-3687
1641,-3134
1642,-2453
1643,-1655
1644,-750
1645,247
1646,1323
1647,2463
1648,3650
1649,4869
1650,6102
1651,7331
1652,8541
1653,9715
1654,10835
1655,11886
1656,12852
1657,13720
1658,14477
1659,15109
1660,15607
1661,15962
1662,16166
1663,16214
1664,16100
1665,15823
1666,15382
1667,14779
1668,14017
1669,13100
1670,12035
1671,10830
1672,9496
1673,8043
1674,6484
1675,4833
1676,3105
1677,1315
1678,-519
1679,-2383
1680,-4257
1681,-6126
1682,-7971
1683,-9775
1684,-11521
1685,-13194
1686,-14779
1687,-16260
1688,-17625
1689,-18862
1690,-19960
1691,-20911
1692,-21706
1693,-22341
1694,-22810
1695,-23112
1696,-23247
1697,-23216
1698,-23023
1699,-22671
1700,-22168
1701,-21523
1702,-20745
1703,-19845
1704,-18836
1705,-17732
1706,-16547
1707,-15298
1708,-13999
1709,-12669
1710,-11323
1711,-9980
1712,-8655
1713,-7366
1714,-6129
1715,-4960
1716,-3872
1717,-2881
1718,-1997
1719,-1234
1720,-601
1721,-105
1722,245
1723,446
1724,494
1725,387
1726,126
1727,-286
1728,-847
1729,-1551
1730,-2390
1731,-3356
1732,-4438
1733,-5623
1734,-6901
1735,-8255
1736,-9671
1737,-11133
1738,-12626
1739,-14131
1740,-15632
1741,-17111
1742,-18552
1743,-19939
1744,-21254
1745,-22484
1746,-23612
1747,-24626
1748,-25513
1749,-26263
1750,-26866
1751,-27315
1752,-27602
1753,-27723
1754,-27676
1755,-27460
1756,-27075
1757,-26524
1758,-25811
1759,-24943
1760,-23928
1761,-22774
1762,-21493
1763,-20097
1764,-18599
1765,-17014
1766,-15357
1767,-13645
1768,-11893
1769,-10119
1770,-8340
1771,-6574
1772,-4837
1773,-3146
1774,-1517
1775,33
1776,1492
1777,2847
1778,4084
1779,5193
1780,6165
1781,6992
1782,7668
1783,8188
1784,8551
1785,8756
1786,8802
1787,8695
1788,8437
1789,8035
1790,7498
1791,6834
1792,6055
1793,5173
1794,4201
1795,3154
1796,2047
1797,895
1798,-283
1799,-1474
1800,-2658
1801,-3820
1802,-4943
1803,-6010
1804,-7006
1805,-7916
1806,-8727
1807,-9426
1808,-10002
1809,-10444
1810,-10745
1811,-10896
1812,-10894
1813,-10734
1814,-10416
1815,-9938
1816,-9303
1817,-8514
1818,-7577
1819,-6500
1820,-5290
1821,-3958
1822,-2516
1823,-977
1824,646
1825,2338
1826,4082
1827,5864
1828,7664
1829,9467
1830,11256
1831,13012
1832,14720
1833,16363
1834,17926
1835,19393
1836,20751
1837,21988
1838,23092
1839,24053
1840,24862
1841,25514
1842,26003
1843,26326
1844,26481
1845,26468
1846,26290
1847,25951
1848,25456
1849,24812
1850,24029
1851,23116
1852,22085
1853,20950
1854,19723
1855,18421
1856,17059
1857,15653
1858,14219
1859,12776
1860,11339
1861,9925
1862,8552
1863,7234
1864,5988
1865,4827
1866,3764
1867,2813
1868,1983
1869,1283
1870,723
1871,307
1872,40
1873,-73
1874,-35
1875,155
1876,495
1877,980
1878,1603
1879,2358
1880,3235
1881,4223
1882,5311
1883,6484
1884,7729
1885,9030
1886,10373
1887,11739
1888,13113
1889,14478
1890,15817
1891,17113
1892,18350
1893,19513
1894,20586
1895,21556
1896,22409
1897,23135
1898,23722
1899,24163
1900,24449
1901,24576
1902,24539
1903,24336
1904,23967
1905,23434
1906,22740
1907,21889
1908,20889
1909,19749
1910,18476
1911,17084
1912,15585
1913,13991
1914,12319
1915,10583
1916,8800
1917,6987
1918,5159
1919,3336
1920,1532
1921,-233
1922,-1945
1923,-3588
1924,-5146
1925,-6607
1926,-7956
1927,-9183
1928,-10278
1929,-11231
1930,-12035
1931,-12686
1932,-13179
1933,-13513
1934,-13687
1935,-13704
1936,-13565
1937,-13278
1938,-12848
1939,-12284
1940,-11596
1941,-10795
1942,-9893
1943,-8904
1944,-7844
1945,-6726
1946,-5567
1947,-4384
1948,-3193
1949,-2010
1950,-853
1951,261
1952,1319
1953,2304
1954,3202
1955,4000
1956,4686
1957,5248
1958,5679
1959,5969
1960,6112
1961,6104
1962,5942
1963,5625
1964,5153
1965,4530
1966,3758
1967,2845
1968,1797
1969,625
1970,-662
1971,-2052
1972,-3532
1973,-5088
1974,-6703
1975,-8364
1976,-10053
1977,-11753
1978,-13448
1979,-15120
1980,-16753
1981,-18331
1982,-19837
1983,-21256
1984,-22575
1985,-23780
1986,-24859
1987,-25801
1988,-26597
1989,-27240
1990,-27724
1991,-28043
1992,-28196
1993,-28182
1994,-28001
1995,-27657
1996,-27154
1997,-26498
1998,-25697
1999,-24760
2000,-23698
2001,-22524
2002,-21250
2003,-19890
2004,-18460
2005,-16976
2006,-15454
2007,-13911
2008,-12363
2009,-10827
2010,-9321
2011,-7859
2012,-6458
2013,-5133
2014,-3897
2015,-2763
2016,-1744
2017,-848
2018,-85
2019,536
2020,1013
2021,1340
2022,1516
2023,1539
2024,1412
2025,1137
2026,720
2027,166
2028,-514
2029,-1314
2030,-2221
2031,-3224
2032,-4308
2033,-5459
2034,-6662
2035,-7901
2036,-9161
2037,-10424
2038,-11673
2039,-12893
2040,-14067
2041,-15178
2042,-16213
2043,-17156
2044,-17994
2045,-18715
2046,-19307
2047,-19762
2048,-20071
2049,-20227
2050,-20226
2051,-20065
2052,-19741
2053,-19256
2054,-18611
2055,-17811
2056,-16860
2057,-15768
2058,-14541
2059,-13190
2060,-11727
2061,-10166
2062,-8519
2063,-6801
2064,-5030
2065,-3219
2066,-1387
2067,449
2068,2274
2069,4070
2070,5820
2071,7510
2072,9122
2073,10644
2074,12061
2075,13361
2076,14534
2077,15569
2078,16459
2079,17197
2080,17779
2081,18201
2082,18462
2083,18563
2084,18506
2085,18295
2086,17935
2087,17434
2088,16801
2089,16046
2090,15181
2091,14218
2092,13172
2093,12057
2094,10888
2095,9681
2096,8454
2097,7221
2098,6001
2099,4810
2100,3662
2101,2575
2102,1562
2103,637
2104,-185
2105,-896
2106,-1484
2107,-1939
2108,-2256
2109,-2428
2110,-2450
2111,-2322
2112,-2042
2113,-1612
2114,-1034
2115,-313
2116,543
2117,1528
2118,2632
2119,3844
2120,5152
2121,6542
2122,8001
2123,9513
2124,11062
2125,12632
2126,14207
2127,15769
2128,17303
2129,18790
2130,20217
2131,21566
2132,22825
2133,23978
2134,25013
2135,25919
2136,26686
2137,27305
2138,27770
2139,28075
2140,28216
2141,28192
2142,28002
2143,27648
2144,27134
2145,26464
2146,25646
2147,24687
2148,23598
2149,22389
2150,21074
2151,19665
2152,18177
2153,16626
2154,15027
2155,13397
2156,11753
2157,10110
2158,8487
2159,6898
2160,5361
2161,3890
2162,2500
2163,1205
2164,16
2165,-1055
2166,-1999
2167,-2807
2168,-3473
2169,-3992
2170,-4360
2171,-4575
2172,-4639
2173,-4553
2174,-4321
2175,-3947
2176,-3440
2177,-2807
2178,-2058
2179,-1206
